transaction_id,txn_date,store_id,sku_id,quantity,unit_price,revenue
TXN0001676,2022-09-16,STR013,SKU0011,15.0,-6.8,102.0
TXN0001677,2022-03-06,STR004,SKU0029,1.0,6.24,6.24
TXN0001678,2022-12-21,STR017,SKU0018,11.0,14.16,155.76
TXN0001679,2024-06-13,STR007,SKU0003,7.0,12.32,86.24
TXN0001680,2023-02-15,STR009,SKU0013,17.0,2.36,40.12
TXN0001681,2022-08-26,STR014,SKU0005,21.0,5.24,110.04
TXN0001682,2024-08-13,STR018,SKU0029,2.0,13.01,26.02
TXN0001683,2022-06-17,STR014,SKU0010,,11.68,292.0
TXN0001684,2022-06-24,STR002,SKU0007,18.0,4.12,74.16
TXN0001685,2024-09-12,STR007,SKU0017,11.0,8.1,89.1
TXN0001686,2022-12-19,STR015,SKU0013,3.0,4.03,12.09
TXN0001687,2022-01-03,STR018,SKU0003,12.0,9.47,113.64
TXN0001688,2023-04-21,STR013,SKU0025,8.0,2.69,21.52
TXN0001689,2024-03-23,STR012,SKU0026,6.0,5.06,30.36
TXN0001690,2024-04-09,STR008,SKU0023,5.0,2.63,13.15
TXN0001691,2022-04-06,STR010,SKU0019,3.0,13.98,41.94
TXN0001692,2022-11-05,STR009,SKU0013,16.0,3.93,62.88
TXN0001693,2023-11-09,STR001,SKU0017,9.0,8.54,76.86
TXN0001694,2023-12-25,STR001,SKU0016,6.0,3.93,23.58
TXN0001695,2023-11-12,STR013,SKU0005,11.0,3.23,35.53
TXN0001696,2023-01-06,STR011,SKU0003,7.0,1.55,10.85
TXN0001697,2024-08-03,STR005,SKU0008,16.0,2.61,41.76
TXN0001698,2022-03-27,STR018,SKU0014,1.0,8.65,8.65
TXN0001699,2024-06-20,STR004,SKU0005,6.0,8.6,51.6
TXN0001700,2024-10-27,STR014,SKU0004,13.0,4.94,64.22
TXN0001701,2024-01-21,STR016,SKU0026,3.0,14.1,42.3
TXN0001702,2023-04-16,STR017,SKU0012,19.0,7.44,141.36
TXN0001703,2023-02-22,STR017,SKU0018,7.0,12.39,86.73
TXN0001704,2023-04-23,STR016,SKU0016,11.0,-8.38,92.18
TXN0001705,2022-07-02,STR010,SKU0023,16.0,4.79,76.64
TXN0001706,2022-09-01,STR013,SKU0023,10.0,3.65,36.5
TXN0001707,2023-11-28,STR017,SKU0009,6.0,3.87,23.22
TXN0001708,2023-08-27,STR009,SKU0026,17.0,10.61,180.37
TXN0001709,2023-06-29,STR014,SKU0012,13.0,11.61,150.93
TXN0001710,2023-06-05,STR003,SKU0026,14.0,3.76,52.64
TXN0001711,2022-03-27,STR012,SKU0013,5.0,14.84,74.2
TXN0001712,2024-08-08,STR003,SKU0004,3.0,13.84,41.52
TXN0001713,2024-11-13,STR013,SKU0023,7.0,4.78,33.46
TXN0001714,2022-09-26,STR008,SKU0001,14.0,5.74,80.36
TXN0001715,2022-12-11,STR005,SKU0024,7.0,14.62,102.34
TXN0001716,2023-11-22,STR007,SKU0002,15.0,14.97,224.55
TXN0001717,2022-01-03,,SKU0007,9.0,7.05,63.45
TXN0001718,2022-04-22,STR018,SKU0019,6.0,12.81,76.86
TXN0001719,2024-09-15,STR001,SKU0029,6.0,13.93,83.58
TXN0001720,2022-07-09,STR003,SKU0013,2.0,13.38,26.76
TXN0001721,2023-09-25,STR014,SKU0004,7.0,10.54,73.78
TXN0001722,2024-08-25,STR012,SKU0007,27.0,-7.15,193.05
TXN0001723,2024-03-14,STR006,SKU0027,11.0,8.31,91.41
TXN0001724,2022-10-26,STR013,SKU0022,15.0,-11.13,166.95
TXN0001725,2022-06-17,STR017,SKU0004,24.0,5.0,120.0
TXN0001726,2024-02-26,STR005,SKU0012,14.0,11.08,155.12
TXN0001727,2023-03-20,STR010,SKU0008,15.0,8.6,129.0
TXN0001728,2024-11-26,STR001,SKU0006,9.0,9.35,84.15
TXN0001729,2023-12-08,STR019,SKU0026,13.0,12.79,166.27
TXN0001730,2022-01-13,STR016,SKU0019,8.0,14.23,113.84
TXN0001731,2022-10-03,STR011,SKU0006,6.0,5.62,33.72
TXN0001732,2024-03-26,STR020,SKU0020,1.0,11.8,11.8
TXN0001733,2024-02-08,STR004,SKU0013,13.0,9.59,124.67
TXN0001734,2024-03-24,STR015,SKU0002,13.0,5.42,70.46
TXN0001735,2022-09-14,STR015,SKU0014,9.0,10.23,92.07
TXN0001736,2022-10-01,STR017,SKU0006,13.0,10.34,134.42
TXN0001737,2022-08-18,STR014,SKU0008,22.0,12.57,276.54
TXN0001738,2024-02-02,STR004,SKU0027,18.0,6.98,125.64
TXN0001739,2022-01-13,STR002,SKU0022,25.0,12.45,311.25
TXN0001740,2024-06-11,STR004,SKU0005,10.0,4.8,48.0
TXN0001741,2022-11-05,STR017,SKU0026,9.0,7.73,69.57
TXN0001742,2023-06-19,STR008,SKU0018,10.0,9.86,98.6
TXN0001743,2022-09-28,STR011,SKU0027,8.0,9.58,76.64
TXN0001744,2023-04-12,STR001,SKU0023,13.0,2.16,28.08
TXN0001745,2024-04-17,STR010,SKU0011,1.0,6.26,6.26
TXN0001746,2022-08-06,STR008,SKU0017,6.0,5.8,34.8
TXN0001747,2023-09-17,STR011,SKU0016,9.0,14.57,131.13
TXN0001748,2022-03-04,STR008,SKU0022,2.0,14.58,29.16
TXN0001749,2022-07-14,STR002,SKU0008,13.0,6.4,83.2
TXN0001750,2024-01-21,STR001,SKU0010,3.0,12.11,36.33
TXN0001751,2023-09-15,STR019,SKU0008,18.0,8.95,161.1
TXN0001752,2023-11-02,STR012,SKU0009,2.0,6.84,13.68
TXN0001753,2022-09-05,STR013,SKU0005,8.0,12.06,96.48
TXN0001754,2022-08-14,STR019,SKU0002,7.0,14.35,100.45
TXN0001755,2023-04-12,STR011,SKU0029,9.0,6.35,57.15
TXN0001756,2022-05-22,STR013,SKU0003,14.0,3.78,52.92
TXN0001757,2024-08-31,STR011,SKU0027,7.0,14.33,100.31
TXN0001758,2022-10-21,STR004,SKU0001,14.0,11.06,154.84
TXN0001759,2024-02-28,STR006,SKU0024,,-4.41,8.82
TXN0001760,2022-06-21,STR018,SKU0010,28.0,1.62,45.36
TXN0001761,2023-12-15,STR009,SKU0016,12.0,10.45,125.4
TXN0001762,2022-08-12,STR004,SKU0009,18.0,9.91,178.38
TXN0001763,2022-11-05,STR017,SKU0015,5.0,4.52,22.6
TXN0001764,2023-03-28,STR002,SKU0014,14.0,10.17,142.38
TXN0001765,2022-05-17,STR013,SKU0016,10.0,3.58,35.8
TXN0001766,2022-05-17,STR014,SKU0012,6.0,6.95,41.7
TXN0001767,2024-04-05,STR006,SKU0017,15.0,5.7,85.5
TXN0001768,2023-01-14,STR003,SKU0025,15.0,13.16,197.4
TXN0001769,2023-09-15,STR009,SKU0014,14.0,5.44,76.16
TXN0001770,2023-12-10,STR015,SKU0011,1.0,5.3,5.3
TXN0001771,2023-11-14,STR018,SKU0004,3.0,11.68,35.04
TXN0001772,2023-11-19,STR016,SKU0011,,1.73,27.68
TXN0001773,2024-12-04,STR002,SKU0004,8.0,11.21,89.68
TXN0001774,2023-11-23,STR004,SKU0006,4.0,2.14,8.56
TXN0001775,2023-01-17,STR013,SKU0029,24.0,2.26,54.24
TXN0001776,2022-11-08,STR014,SKU0003,3.0,8.12,24.36
TXN0001777,2024-05-27,STR001,SKU0015,1.0,14.43,14.43
TXN0001778,2023-04-08,STR003,SKU0026,11.0,3.7,40.7
TXN0001779,05/09/2023,STR002,SKU0029,3.0,5.61,16.83
TXN0001780,2024-06-12,STR007,SKU0005,21.0,10.69,224.49
TXN0001781,2022-09-15,STR014,SKU0005,8.0,13.55,108.4
TXN0001782,2022-09-01,STR019,SKU0012,18.0,8.18,147.24
TXN0001783,2022-02-27,STR002,SKU0017,,8.21,82.1
TXN0001784,2022-03-21,STR011,SKU0029,4.0,5.7,22.8
TXN0001785,2023-11-07,STR008,SKU0007,10.0,6.59,65.9
TXN0001786,2023-07-06,STR008,SKU0005,19.0,3.4,64.6
TXN0001787,2022-11-23,STR002,SKU0008,17.0,3.14,53.38
TXN0001788,2022-08-20,STR006,SKU0027,3.0,11.43,34.29
TXN0001789,2024-02-02,STR005,SKU0001,15.0,8.04,120.6
TXN0001790,2022-04-04,STR014,SKU0012,,11.99,143.88
TXN0001791,2024-02-07,STR013,SKU0004,19.0,10.25,194.75
TXN0001792,2024-09-18,STR013,SKU0005,12.0,1.55,18.6
TXN0001793,2023-05-15,STR011,SKU0028,19.0,8.3,157.7
TXN0001794,2023-06-27,STR007,SKU0001,16.0,8.92,142.72
TXN0001795,2023-08-11,STR005,SKU0010,1.0,3.35,3.35
TXN0001796,2022-04-15,STR001,SKU0028,3.0,14.41,43.23
TXN0001797,2023-11-18,STR003,SKU0019,2.0,12.28,24.56
TXN0001798,2023-02-05,STR004,SKU0003,11.0,13.65,150.15
TXN0001799,2023-05-29,STR020,SKU0014,16.0,9.56,152.96
TXN0001800,2022-01-26,,SKU0030,16.0,12.74,203.84
TXN0001801,2024-08-19,STR015,SKU0013,18.0,3.93,70.74
TXN0001802,2023-01-01,STR012,SKU0016,10.0,13.03,130.3
TXN0001803,2022-03-25,STR013,SKU0016,13.0,13.93,181.09
TXN0001804,2024-05-07,STR012,SKU0020,4.0,1.76,7.04
TXN0001805,2024-12-09,STR013,SKU0006,1.0,10.15,10.15
TXN0001806,2023-07-24,STR004,SKU0026,14.0,2.78,38.92
TXN0001807,2022-02-06,STR020,SKU0030,2.0,10.23,20.46
TXN0001808,2024-12-22,STR015,SKU0005,19.0,13.6,258.4
TXN0001809,2022-08-17,STR005,SKU0025,19.0,3.94,74.86
TXN0001810,2022-09-21,STR011,SKU0025,5.0,8.17,40.85
TXN0001811,2024-02-16,STR016,SKU0023,2.0,2.79,5.58
TXN0001812,2022-12-30,STR018,SKU0012,17.0,10.28,174.76
TXN0001813,2022-04-04,STR008,SKU0015,18.0,3.1,55.8
TXN0001814,2024-01-19,STR010,SKU0026,16.0,14.62,233.92
TXN0001815,2022-10-15,STR006,SKU0005,8.0,5.83,46.64
TXN0001816,2024-08-02,STR008,SKU0025,9.0,3.99,35.91
TXN0001817,2022-06-18,STR005,SKU0028,18.0,14.36,258.48
TXN0001818,2024-09-20,STR001,SKU0021,11.0,10.2,112.2
TXN0001819,2024-03-04,STR009,SKU0011,4.0,8.08,32.32
TXN0001820,2022-09-20,STR010,SKU0017,14.0,11.67,163.38
TXN0001821,2023-09-27,STR015,SKU0002,19.0,13.19,250.61
TXN0001822,2024-10-25,,SKU0028,2.0,12.42,24.84
TXN0001823,2022-03-12,STR007,SKU0011,10.0,6.3,63.0
TXN0001824,2024-06-17,STR010,SKU0002,16.0,6.85,109.6
TXN0001825,2023-05-20,STR016,SKU0024,15.0,8.61,129.15
TXN0001826,2024-11-06,STR010,SKU0020,11.0,9.41,103.51
TXN0001827,2022-08-17,STR011,SKU0019,4.0,5.56,22.24
TXN0001828,2024-02-28,STR004,SKU0002,12.0,3.34,40.08
TXN0001829,2024-11-26,STR001,SKU0023,4.0,7.42,29.68
TXN0001830,2023-01-12,STR019,SKU0020,11.0,12.51,137.61
TXN0001831,2022-04-29,STR005,SKU0024,5.0,5.23,26.15
TXN0001832,2023-03-06,STR007,SKU0025,19.0,6.56,124.64
TXN0001833,2023-10-18,STR003,SKU0007,15.0,5.2,78.0
TXN0001834,2023-11-22,STR011,SKU0007,15.0,9.73,145.95
TXN0001835,2023-06-13,STR015,SKU0028,1.0,14.35,14.35
TXN0001836,2024-10-19,STR014,SKU0016,9.0,3.93,35.37
TXN0001837,2023-09-26,STR017,SKU0014,14.0,12.02,168.28
TXN0001838,2023-12-04,STR006,SKU0009,10.0,10.47,104.7
TXN0001839,2024-11-14,STR006,SKU0020,2.0,14.83,29.66
TXN0001840,2024-10-26,STR020,SKU0023,10.0,2.84,28.4
TXN0001841,2023-01-10,STR010,SKU0001,13.0,13.77,179.01
TXN0001842,2022-11-10,STR017,SKU0017,14.0,12.4,173.6
TXN0001843,2024-03-31,STR012,SKU0030,6.0,13.73,82.38
TXN0001844,2023-07-30,STR004,SKU0009,12.0,11.64,139.68
TXN0001845,2023-05-06,STR020,SKU0009,18.0,5.3,95.4
TXN0001846,2024-02-05,STR006,SKU0027,19.0,7.13,135.47
TXN0001847,2023-12-26,STR013,SKU0002,6.0,2.97,17.82
TXN0001848,2024-09-28,STR005,SKU0012,13.0,1.53,19.89
TXN0001849,2023-02-05,STR012,SKU0014,18.0,14.28,257.04
TXN0001850,2024-04-06,STR011,SKU0024,2.0,12.66,25.32
TXN0001851,2022-09-06,STR005,SKU0004,11.0,2.6,28.6
TXN0001852,2024-10-23,STR020,SKU0014,15.0,7.64,114.6
TXN0001853,2022-04-02,STR003,SKU0005,5.0,5.4,27.0
TXN0001854,2024-04-02,STR009,SKU0024,6.0,5.51,33.06
TXN0001855,2022-04-22,STR001,SKU0019,17.0,13.58,230.86
TXN0001856,2024-08-22,STR014,SKU0015,4.0,14.9,59.6
TXN0001857,2024-11-17,STR010,SKU0012,6.0,7.2,43.2
TXN0001858,2024-06-15,STR012,SKU0005,24.0,12.5,300.0
TXN0001859,2024-05-14,STR014,SKU0028,12.0,3.74,44.88
TXN0001860,2023-06-09,STR015,SKU0020,13.0,11.89,154.57
TXN0001861,2022-09-26,STR020,SKU0010,11.0,2.19,24.09
TXN0001862,2024-12-16,STR017,SKU0013,8.0,6.12,48.96
TXN0001863,2023-08-03,STR006,SKU0022,15.0,9.18,137.7
TXN0001864,2024-06-13,STR015,SKU0022,6.0,2.35,14.1
TXN0001865,2024-02-22,STR002,SKU0014,5.0,3.09,15.45
TXN0001866,2024-02-08,STR003,SKU0010,9.0,5.81,52.29
TXN0001867,2023-01-22,STR010,SKU0020,3.0,7.91,23.73
TXN0001868,2023-04-13,STR010,SKU0020,12.0,4.4,52.8
TXN0001869,2023-04-28,STR011,SKU0018,18.0,5.79,104.22
TXN0001870,2023-10-23,STR010,SKU0003,14.0,3.78,52.92
TXN0001871,2024-02-27,STR013,SKU0015,6.0,2.87,17.22
TXN0001872,2022-08-06,STR019,SKU0019,2.0,7.17,14.34
TXN0001873,2022-09-07,STR004,SKU0029,12.0,4.48,53.76
TXN0001874,2022-02-23,STR007,SKU0016,11.0,10.3,113.3
TXN0001875,2023-07-31,STR002,SKU0011,17.0,4.57,77.69
TXN0001876,2024-01-04,STR004,SKU0017,10.0,4.07,40.7
TXN0001877,2022-08-19,STR020,SKU0006,3.0,6.46,19.38
TXN0001878,2024-02-20,STR001,SKU0003,18.0,2.9,52.2
TXN0001879,2022-01-04,STR004,SKU0021,9.0,2.06,18.54
TXN0001880,2024-08-07,STR009,SKU0030,15.0,11.83,177.45
TXN0001881,2024-01-27,STR006,SKU0026,3.0,3.83,11.49
TXN0001882,2024-01-19,STR011,SKU0018,19.0,9.76,185.44
TXN0001883,2024-02-15,STR020,SKU0002,18.0,5.61,100.98
TXN0001884,2023-01-29,STR014,SKU0030,3.0,5.91,17.73
TXN0001885,2024-12-27,STR008,SKU0014,18.0,3.63,65.34
TXN0001886,2024-03-29,STR014,SKU0009,16.0,4.6,73.6
TXN0001887,2022-07-18,STR018,SKU0027,18.0,9.22,165.96
TXN0001888,2024-10-07,STR005,SKU0023,5.0,9.43,47.15
TXN0001889,2024-03-21,STR014,SKU0023,7.0,5.37,37.59
TXN0001890,2022-12-07,STR013,SKU0009,10.0,4.34,43.4
TXN0001891,2024-11-04,STR015,SKU0030,15.0,6.14,92.1
TXN0001892,2022-09-30,STR002,SKU0014,14.0,2.69,37.66
TXN0001893,2023-12-08,STR015,SKU0016,18.0,8.65,155.7
TXN0001894,2024-01-05,STR016,SKU0023,25.0,12.61,315.25
TXN0001895,2024-11-21,STR014,SKU0020,17.0,10.0,170.0
TXN0001896,2023-09-17,STR004,SKU0006,7.0,1.8,12.6
TXN0001897,2024-12-25,STR003,SKU0010,1.0,5.18,5.18
TXN0001898,2022-11-08,STR015,SKU0011,4.0,7.86,31.44
TXN0001899,2024-05-28,STR013,SKU0029,4.0,13.79,55.16
TXN0001900,2022-09-26,STR020,SKU0022,15.0,3.8,57.0
TXN0001901,2024-12-31,STR009,SKU0011,8.0,2.5,20.0
TXN0001902,2024-04-17,STR005,SKU0023,8.0,8.65,69.2
TXN0001903,2023-11-17,STR015,SKU0023,22.0,9.05,199.1
TXN0001904,2022-03-14,STR015,SKU0012,2.0,14.76,29.52
TXN0001905,2023-06-29,STR011,SKU0013,8.0,8.8,70.4
TXN0001906,2022-06-07,STR015,SKU0027,8.0,1.73,13.84
TXN0001907,2024-10-02,STR006,SKU0017,4.0,10.53,42.12
TXN0001908,2023-02-20,STR004,SKU0005,7.0,4.28,29.96
TXN0001909,2024-06-29,STR003,SKU0022,16.0,12.49,199.84
TXN0001910,2024-09-20,STR006,SKU0018,14.0,7.46,104.44
TXN0001911,2022-05-01,STR013,SKU0016,7.0,13.15,92.05
TXN0001912,2024-04-12,STR005,SKU0022,17.0,3.87,65.79
TXN0001913,2022-11-28,STR018,SKU0028,4.0,-9.55,38.2
TXN0001914,2022-04-30,STR005,SKU0010,17.0,10.98,186.66
TXN0001915,2022-10-13,STR014,SKU0013,13.0,2.08,27.04
TXN0001916,2023-08-26,STR011,SKU0006,6.0,7.9,47.4
TXN0001917,2024-07-26,STR004,SKU0020,17.0,10.68,181.56
TXN0001918,2024-01-29,STR011,SKU0013,3.0,9.91,29.73
TXN0001919,2022-09-13,STR019,SKU0011,11.0,2.94,32.34
TXN0001920,2022-11-21,STR019,SKU0021,18.0,1.95,35.1
TXN0001921,2022-11-30,STR006,SKU0013,19.0,4.43,84.17
TXN0001922,2024-03-17,STR011,SKU0014,5.0,4.74,23.7
TXN0001923,2023-07-23,STR003,SKU0014,17.0,9.57,162.69
TXN0001924,2022-01-27,STR010,SKU0008,3.0,1.82,5.46
TXN0001925,2022-03-25,STR006,SKU0004,5.0,5.18,25.9
TXN0001926,2022-03-24,STR019,SKU0025,1.0,4.65,4.65
TXN0001927,2024-11-19,STR013,SKU0003,7.0,12.79,89.53
TXN0001928,2023-07-08,STR004,SKU0010,,-6.29,132.09
TXN0001929,2023-06-23,STR020,SKU0021,4.0,11.23,44.92
TXN0001930,2024-04-14,STR014,SKU0004,2.0,12.64,25.28
TXN0001931,2022-07-28,STR003,SKU0020,11.0,-11.06,121.66
TXN0001932,2022-02-04,STR016,SKU0022,1.0,3.02,3.02
TXN0001933,2022-10-24,STR012,SKU0020,13.0,11.48,149.24
TXN0001934,2022-08-17,STR008,SKU0010,22.0,12.96,285.12
TXN0001935,2024-05-24,STR004,SKU0001,15.0,6.56,98.4
TXN0001936,2024-06-15,STR005,SKU0027,2.0,13.48,26.96
TXN0001937,2023-11-26,STR003,SKU0010,11.0,10.81,118.91
TXN0001938,2024-09-24,STR016,SKU0025,7.0,11.09,77.63
TXN0001939,2023-05-25,STR005,SKU0006,3.0,8.88,26.64
TXN0001940,2022-09-21,STR010,SKU0005,4.0,6.68,26.72
TXN0001941,2022-12-30,STR020,SKU0024,7.0,5.83,40.81
TXN0001942,2022-06-05,STR020,SKU0029,15.0,12.28,184.2
TXN0001943,2024-09-14,STR016,SKU0026,9.0,12.83,115.47
TXN0001944,2023-10-25,STR016,SKU0023,2.0,5.98,11.96
TXN0001945,2024-04-26,STR019,SKU0008,6.0,10.03,60.18
TXN0001946,2022-11-05,STR016,SKU0028,6.0,11.26,67.56
TXN0001947,2024-02-27,STR009,SKU0021,1.0,4.4,4.4
TXN0001948,2022-12-29,STR002,SKU0006,17.0,10.01,170.17
TXN0001949,2023-05-04,STR004,SKU0004,17.0,6.08,103.36
TXN0001950,2023-12-16,STR009,SKU0027,,5.19,15.57
TXN0001951,2024-12-11,STR005,SKU0009,10.0,5.77,57.7
TXN0001952,2023-09-04,STR007,SKU0023,17.0,5.9,100.3
TXN0001953,2024-02-18,STR002,SKU0005,12.0,8.18,98.16
TXN0001954,2023-10-14,STR011,SKU0009,7.0,6.29,44.03
TXN0001955,2023-04-10,STR007,SKU0009,2.0,11.21,22.42
TXN0001956,2024-10-19,STR005,SKU0009,2.0,13.64,27.28
TXN0001957,2024-11-18,STR012,SKU0021,27.0,11.93,322.11
TXN0001958,2022-12-07,STR005,SKU0028,19.0,8.93,169.67
TXN0001959,08/09/2024,STR010,SKU0028,17.0,10.71,182.07
TXN0001960,2023-05-10,STR005,SKU0023,19.0,13.62,258.78
TXN0001961,2024-03-22,STR014,SKU0007,,9.49,75.92
TXN0001962,2023-07-21,STR017,SKU0029,14.0,2.22,31.08
TXN0001963,2024-04-20,STR002,SKU0017,4.0,5.52,22.08
TXN0001964,2024-08-13,STR016,SKU0017,13.0,5.96,77.48
TXN0001965,2023-04-10,STR017,SKU0022,16.0,14.78,236.48
TXN0001966,2024-02-07,STR020,SKU0024,11.0,11.46,126.06
TXN0001967,2023-07-11,STR017,SKU0029,11.0,7.28,80.08
TXN0001968,2024-05-25,STR011,SKU0018,9.0,6.25,56.25
TXN0001969,2022-07-29,STR002,SKU0019,16.0,14.48,231.68
TXN0001970,2024-03-10,STR002,SKU0023,10.0,11.83,118.3
TXN0001971,2023-10-15,STR004,SKU0008,10.0,4.27,42.7
TXN0001972,2023-05-10,STR009,SKU0010,8.0,7.91,63.28
TXN0001973,10/02/2023,STR019,SKU0019,17.0,4.55,77.35
TXN0001974,2024-02-09,STR004,SKU0002,2.0,14.86,29.72
TXN0001975,2023-01-16,STR011,SKU0010,14.0,9.22,129.08
TXN0001976,2022-02-06,STR020,SKU0022,9.0,2.6,23.4
TXN0001977,2024-11-05,STR001,SKU0030,10.0,5.7,57.0
TXN0001978,2023-05-06,STR001,SKU0016,9.0,8.67,78.03
TXN0001979,2022-06-30,STR005,SKU0012,15.0,8.42,126.3
TXN0001980,2022-09-05,STR004,SKU0014,7.0,4.48,31.36
TXN0001981,2024-06-28,STR010,SKU0021,7.0,10.75,75.25
TXN0001982,2022-12-30,STR009,SKU0017,19.0,4.65,88.35
TXN0001983,2022-11-05,STR012,SKU0001,9.0,14.77,132.93
TXN0001984,2023-06-19,STR003,SKU0017,16.0,12.63,202.08
TXN0001985,2022-02-01,STR014,SKU0013,8.0,7.54,60.32
TXN0001986,2023-09-07,STR004,SKU0022,19.0,6.45,122.55
TXN0001987,2022-02-14,STR009,SKU0027,8.0,3.88,31.04
TXN0001988,2024-07-04,STR001,SKU0029,7.0,2.64,18.48
TXN0001989,2023-04-16,STR016,SKU0019,14.0,11.69,163.66
TXN0001990,2022-08-28,STR013,SKU0011,,13.47,215.52
TXN0001991,2023-05-14,STR004,SKU0014,5.0,8.24,41.2
TXN0001992,2022-07-12,STR012,SKU0006,27.0,13.59,366.93
TXN0001993,2022-12-17,STR009,SKU0029,10.0,14.31,143.1
TXN0001994,2022-05-24,STR017,SKU0026,,9.47,170.46
TXN0001995,2024-01-03,STR020,SKU0026,15.0,4.93,73.95
TXN0001996,2024-12-05,STR003,SKU0010,,12.53,137.83
TXN0001997,2023-06-16,STR010,SKU0010,9.0,4.46,40.14
TXN0001998,2022-04-19,STR005,SKU0026,4.0,14.05,56.2
TXN0001999,2022-03-23,STR015,SKU0017,3.0,4.08,12.24
TXN0002000,2024-07-01,STR001,SKU0022,3.0,6.29,18.87
TXN0002001,2023-01-17,STR011,SKU0015,14.0,3.13,43.82
TXN0002002,21/11/2022,STR017,SKU0014,12.0,5.32,63.84
TXN0002003,2022-04-22,STR008,SKU0019,12.0,8.31,99.72
TXN0002004,2023-12-29,STR017,SKU0025,,6.74,181.98
TXN0002005,2022-03-10,STR003,SKU0011,18.0,9.99,179.82
TXN0002006,2024-09-17,STR019,SKU0025,10.0,6.44,64.4
TXN0002007,2022-08-17,STR016,SKU0008,22.0,9.19,202.18
TXN0002008,2022-03-17,STR008,SKU0013,2.0,10.0,20.0
TXN0002009,2024-02-07,STR003,SKU0028,11.0,14.0,154.0
TXN0002010,2023-01-24,STR011,SKU0029,13.0,13.41,174.33
TXN0002011,2024-02-02,STR014,SKU0028,6.0,5.07,30.42
TXN0002012,2022-02-13,STR003,SKU0010,8.0,7.86,62.88
TXN0002013,2024-08-02,STR019,SKU0026,4.0,2.84,11.36
TXN0002014,2022-12-06,STR015,SKU0029,15.0,4.5,67.5
TXN0002015,2024-04-09,STR019,SKU0030,10.0,5.47,54.7
TXN0002016,2024-10-22,STR006,SKU0001,3.0,14.38,43.14
TXN0002017,2023-08-10,STR009,SKU0023,9.0,11.7,105.3
TXN0002018,2023-01-02,STR005,SKU0030,10.0,13.6,136.0
TXN0002019,2022-12-09,STR005,SKU0023,12.0,5.53,66.36
TXN0002020,2024-01-23,STR003,SKU0007,,13.09,235.62
TXN0002021,2022-01-07,STR003,SKU0023,13.0,11.92,154.96
TXN0002022,2022-06-10,,SKU0004,19.0,3.46,65.74
TXN0002023,2023-12-11,STR003,SKU0015,5.0,5.84,29.2
TXN0002024,2022-01-29,STR003,SKU0019,19.0,11.1,210.9
TXN0002025,2022-11-14,STR011,SKU0014,8.0,5.9,47.2
TXN0002026,2023-12-11,STR014,SKU0021,9.0,4.9,44.1
TXN0002027,2022-10-02,STR015,SKU0008,1.0,14.88,14.88
TXN0002028,2024-10-17,STR012,SKU0019,17.0,8.04,136.68
TXN0002029,2024-12-04,STR004,SKU0020,11.0,6.2,68.2
TXN0002030,2022-02-06,STR012,SKU0020,3.0,6.32,18.96
TXN0002031,2022-07-10,STR013,SKU0009,11.0,9.85,108.35
TXN0002032,2024-09-21,STR005,SKU0010,6.0,10.21,61.26
TXN0002033,2022-02-05,STR003,SKU0008,13.0,13.18,171.34
TXN0002034,2023-06-18,STR019,SKU0014,4.0,10.37,41.48
TXN0002035,06/11/2024,STR002,SKU0018,14.0,14.15,198.1
TXN0002036,2023-10-08,STR005,SKU0011,4.0,9.25,37.0
TXN0002037,2022-12-02,STR005,SKU0013,13.0,8.16,106.08
TXN0002038,2022-01-07,STR018,SKU0009,6.0,12.1,72.6
TXN0002039,2023-03-08,STR011,SKU0007,16.0,4.38,70.08
TXN0002040,2023-08-17,STR020,SKU0020,11.0,10.07,110.77
TXN0002041,2022-03-30,STR017,SKU0025,3.0,6.91,20.73
TXN0002042,2023-08-02,STR015,SKU0009,17.0,3.31,56.27
TXN0002043,2023-03-19,STR004,SKU0026,17.0,5.79,98.43
TXN0002044,2022-12-24,STR007,SKU0018,7.0,10.04,70.28
TXN0002045,2024-12-01,STR016,SKU0006,8.0,14.21,113.68
TXN0002046,2024-09-06,STR020,SKU0011,1.0,8.95,8.95
TXN0002047,2024-01-31,STR018,SKU0001,,7.07,91.91
TXN0002048,2023-10-10,STR019,SKU0002,9.0,13.58,122.22
TXN0002049,2023-06-04,STR013,SKU0011,3.0,4.19,12.57
TXN0002050,2022-03-19,STR010,SKU0014,13.0,2.6,33.8
TXN0002051,2022-12-03,STR011,SKU0024,7.0,5.86,41.02
TXN0002052,2022-01-12,STR010,SKU0005,5.0,2.68,13.4
TXN0002053,2023-02-06,STR003,SKU0026,18.0,7.16,128.88
TXN0002054,2023-06-04,STR006,SKU0008,22.0,4.76,104.72
TXN0002055,2023-11-01,STR002,SKU0005,3.0,4.03,12.09
TXN0002056,2023-01-25,STR002,SKU0021,,4.1,65.6
TXN0002057,2022-10-06,STR006,SKU0024,9.0,4.86,43.74
TXN0002058,2024-02-18,STR013,SKU0019,3.0,8.79,26.37
TXN0002059,2022-06-16,STR013,SKU0004,3.0,1.52,4.56
TXN0002060,2022-05-18,STR012,SKU0004,17.0,9.83,167.11
TXN0002061,2024-02-03,STR015,SKU0012,2.0,11.0,22.0
TXN0002062,2023-10-05,STR009,SKU0014,12.0,11.15,133.8
TXN0002063,2024-08-10,STR009,SKU0030,19.0,8.35,158.65
TXN0002064,2024-03-20,STR011,SKU0009,,7.77,62.16
